userId,movieId,rating,timestamp
139,7090,3.0,1453924470
525,6874,4.5,1476476091
282,2797,4.5,1378497729
610,1967,5.0,1493879438
608,6104,4.0,1117415687
217,1474,1.0,955945372
525,6218,3.5,1476479569
452,170,4.0,1019584677
420,7361,4.0,1218037135
64,1240,3.5,1161520175
540,145,3.5,1179107805
599,1047,2.5,1498516150
600,2788,4.0,1237715853
76,2959,4.5,1439165676
448,4630,1.0,1028717134
63,1288,5.0,1443199867
122,46578,5.0,1461561473
318,42191,3.0,1342627881
132,4641,4.0,1157924941
154,356,5.0,1486297094
105,3677,4.5,1446618647
28,1374,2.5,1234571939
28,34437,3.5,1242288890
219,7373,3.0,1195335001
480,1610,4.5,1179162264
393,1732,0.5,1430506720
573,93840,4.5,1341797699
282,80906,4.5,1378498236
448,114180,1.0,1445688797
287,5266,2.5,1110230643
353,2,4.0,831939875
599,7445,2.5,1498517418
305,90439,3.0,1518173135
249,80489,4.5,1359378435
597,2245,4.0,941639892
288,6711,3.5,1085424780
18,7323,3.0,1455049931
186,3070,3.0,1031080176
200,4369,3.5,1229887735
167,185,1.5,1154718963
240,328,5.0,849123049
274,1552,4.0,1171943777
607,2846,3.0,964744506
474,1366,4.0,1014924339
177,38038,3.0,1435524922
603,517,2.0,963177886
421,5008,4.5,1311494456
111,45501,3.5,1516151383
182,2443,4.0,1063285020
149,849,1.0,902085141
206,783,4.0,850763367
551,117529,1.0,1504925998
455,315,3.0,836436114
103,1210,3.5,1431957028
42,1221,5.0,996213544
479,3308,5.0,1039362558
249,3615,3.5,1356439579
51,1196,5.0,1230929268
380,56152,4.0,1494696190
260,1219,4.0,1109410702
509,1198,4.0,1435992293
226,2329,4.5,1095663236
82,3052,2.5,1084463820
610,26498,3.0,1479545197
288,1956,3.5,1054569482
119,102903,5.0,1436123447
413,2424,3.5,1484440080
389,95,4.0,857934174
509,41569,3.0,1435998634
117,235,3.0,844163082
137,480,3.5,1204859401
599,95839,3.0,1519243288
599,7982,3.5,1498501349
374,1350,5.0,849089401
573,1276,4.0,1186589239
417,68157,5.0,1529283657
305,99114,5.0,1460135804
87,2009,4.0,1270703118
381,2082,2.5,1164382262
68,2640,3.5,1158531936
232,32011,2.0,1218170948
534,66798,2.0,1459787996
610,30745,5.0,1479545339
346,4741,4.0,1125857783
414,6503,3.5,1057178037
232,64614,4.5,1234142283
517,933,1.5,1487958134
224,2028,5.0,971812185
372,223,4.0,874414916
517,4022,4.0,1487953207
288,8959,2.0,1210006352
182,3911,4.0,1054781233
353,34,5.0,831939731
274,2126,2.0,1171785642
489,160,1.0,1334171163
448,96726,1.5,1378554396
84,480,3.0,858771971
395,356,3.0,841503555
480,7360,1.0,1179161373
380,4232,3.0,1494528327
368,6,4.0,971275527
592,551,1.0,837350351
68,42018,0.5,1304977981
28,714,3.5,1234570614
469,2301,3.0,965425863
453,2006,4.0,972621884
104,55052,4.0,1371162628
596,6863,3.0,1535708448
268,454,1.0,940193707
474,1936,3.0,983032184
325,1358,5.0,1039396113
483,2269,3.0,1215898969
414,1302,4.0,961517395
274,55232,1.5,1199348438
385,1281,4.0,865025990
474,1350,4.0,1115584932
20,2100,3.5,1054036178
34,3793,5.0,1162048832
367,3358,3.0,997812510
408,7324,4.0,1467644109
41,70293,3.0,1458939130
448,329,4.0,1092829881
310,1148,5.0,1078649856
274,5218,3.5,1172269225
480,51662,4.0,1179160481
414,27837,3.0,1139244660
470,21,3.0,849075545
474,2797,4.0,1100291863
17,1375,3.5,1305696232
305,54001,3.0,1518198399
328,3087,3.5,1494211954
603,3255,3.0,963178374
517,80969,4.0,1487954159
555,2365,3.0,978842001
414,178061,4.0,1521844167
571,1326,2.0,966901253
482,6810,1.0,1105396773
362,8360,4.0,1530639843
38,246,5.0,841341715
123,51540,4.0,1448836008
177,72378,3.0,1435525268
198,2396,4.0,1034136085
105,7396,3.5,1446610518
103,2571,4.0,1431954260
122,103042,4.0,1461561822
562,5618,4.0,1368892289
276,364,5.0,858351214
474,45880,4.0,1180012310
266,260,4.0,945670679
603,4757,2.0,1000194038
606,994,5.0,1171816775
311,589,3.0,1057854702
128,260,5.0,899033269
489,92730,2.0,1334170762
305,288,3.5,1516132540
372,838,4.0,874414806
125,45440,4.5,1474295545
266,1270,4.0,945669878
387,7569,3.5,1095121973
45,2052,2.0,951170727
362,260,4.5,1530640059
417,7153,5.0,1529284449
253,4217,4.5,1286645108
490,4973,4.0,1334940456
600,480,3.0,1237850755
332,1931,4.0,1352674447
288,3740,3.5,1079984713
89,164200,4.5,1520408827
15,48774,3.0,1510573220
89,33004,3.0,1520408535
42,1663,4.0,996258272
145,590,4.0,832105148
182,5107,4.0,1054782743
268,213,5.0,940180585
78,648,3.0,1252575204
6,532,3.0,845554224
246,63113,4.5,1354146288
82,6157,3.0,1084467535
411,534,2.0,835533320
540,5378,4.0,1179108823
603,260,4.0,953926816
274,303,4.0,1177986713
483,919,1.0,1181496661
249,5419,2.5,1415415601
111,136511,2.0,1516156349
156,1387,3.5,1106855002
233,68157,3.5,1448816308
100,1307,4.5,1100183745
356,1479,5.0,1228072609
368,832,3.0,971275815
474,7153,5.0,1072654131
156,235,4.0,946799400
27,648,4.0,962685941
16,48394,4.0,1377477809
359,1544,3.0,1198113176
599,1271,2.5,1519140465
80,8810,4.0,1377391242
414,87306,4.5,1328313089
23,2730,2.0,1107164153
452,3791,4.0,1013394544
66,1845,4.0,1099188024
376,48516,4.5,1364933220
313,379,1.0,1030475278
322,44191,3.0,1217677352
379,21,2.0,847397556
320,2058,4.0,1284250624
368,2527,3.0,971275979
226,4214,4.0,1096422021
288,3578,2.0,984416988
241,1206,4.0,1447536471
222,91628,1.5,1391349396
234,1408,3.0,1004408151
317,4901,3.0,1430517261
90,743,3.0,856354120
182,2126,3.5,1055150936
288,30825,3.5,1128356997
458,595,5.0,845651670
217,587,3.0,955944022
246,293,4.0,1354127167
141,3052,3.5,1513130967
357,51540,4.0,1348610460
453,2355,4.0,972623097
305,117895,2.5,1460134934
474,3512,4.5,1100291586
448,86911,3.0,1306601361
68,4700,2.5,1269123454
520,316,4.0,1326609086
5,349,3.0,847434832
542,6378,3.5,1163387349
525,91529,3.5,1476476041
328,1222,3.0,1494210787
113,1912,5.0,980051704
402,204,4.0,849601504
431,3948,3.0,1267051796
520,2115,3.0,1326609399
425,7458,3.0,1085491281
80,4995,4.5,1377308764
220,736,4.0,1230055768
560,70286,4.0,1469648001
62,158966,4.5,1526076371
294,355,3.0,966596961
424,1597,3.5,1457843905
474,3028,2.0,1047055117
306,161634,3.5,1518327218
221,8014,4.0,1119984222
115,2571,3.0,955845509
288,53125,2.5,1182171733
220,1722,3.5,1257738038
182,2713,0.5,1055153801
51,7983,5.0,1230931767
387,56367,4.0,1199607517
560,2890,4.0,1469650062
608,296,5.0,1117162592
268,155,1.0,940193478
268,1193,4.0,940173779
477,4725,4.0,1252820187
608,288,3.0,1117504348
313,2193,3.0,1030475440
307,2806,0.5,1186172376
90,1353,3.0,856354268
599,3798,1.5,1519180278
62,7293,4.0,1521822849
19,1968,2.0,965705917
443,1,4.0,1501722482
156,457,3.5,1106854612
483,8636,3.5,1215895632
418,1206,4.5,1461865827
599,180297,3.0,1516604804
599,4047,3.0,1519244003
577,2161,2.0,945965825
202,3441,1.0,974924565
414,1517,5.0,961438327
351,55820,4.0,1333037647
414,60684,3.5,1249833230
474,3035,3.0,1087832279
494,367,2.0,1000384043
551,33679,4.0,1504925952
579,2965,2.0,966069266
599,1573,3.5,1498542438
448,4471,0.5,1164622587
448,1876,3.0,1019133056
111,2959,5.0,1516140759
294,3040,5.0,966595774
182,2567,3.5,1055155267
93,2103,4.0,942946835
274,8957,3.5,1171759215
249,7022,4.0,1440669216
233,780,2.5,1524781252
466,54503,3.5,1439915501
586,122922,5.0,1529899308
380,122926,5.0,1501787006
41,55247,4.0,1458938862
68,1619,3.0,1261624365
414,53953,3.0,1216149377
610,4022,3.5,1493844852
444,97,5.0,839310140
249,1792,3.5,1355366864
594,380,4.5,1108974434
64,2581,3.0,1161565958
465,1617,5.0,959895821
477,542,0.5,1201160165
562,508,4.0,1368893715
125,88129,4.5,1474294429
571,2465,2.0,966901381
318,1907,3.5,1275845120
274,2432,2.0,1171933157
232,53464,2.0,1218170607
596,6942,3.5,1535708463
514,47,4.0,1533872325
131,4011,3.5,1349840633
610,8784,3.5,1493845088
599,5553,2.0,1519240703
474,2443,2.5,1053021508
68,8464,4.5,1158532061
561,122900,3.5,1491091319
260,6337,3.0,1109410344
593,33493,3.0,1181007556
175,43904,0.5,1234189741
137,1207,3.0,1204859752
298,7460,3.5,1447599466
525,39,4.5,1476477672
603,1233,5.0,963177579
508,3396,2.0,1268297481
279,593,4.0,1506394242
125,2959,5.0,1474141464
318,92422,4.0,1432966878
18,1732,4.5,1456958438
442,362,2.5,1331560498
475,2571,4.5,1498029365
143,6619,5.0,1444881184
100,7149,3.5,1100184159
292,102903,4.0,1483193860
298,68600,2.0,1467489621
465,3706,4.0,959895446
354,2985,4.5,1200941508
47,590,3.5,1496208604
599,414,2.0,1519346651
390,527,4.5,1250335802
125,93840,4.5,1474296376
495,87306,4.5,1458636658
599,2950,2.0,1519172579
290,1208,5.0,974939475
477,6365,3.5,1201166072
274,7894,3.5,1172275177
167,4022,3.0,1154722084
436,542,3.0,833531230
72,1357,4.0,1217323427
474,7160,4.0,1086369937
606,2987,3.0,1172157049
10,60950,2.0,1455301965
482,6754,4.0,1105396491
19,2046,2.0,965703727
584,153,3.0,834987064
604,177,4.0,832081105
469,1276,4.0,965336845
111,37384,5.0,1516152279
74,48394,4.5,1207500361
274,1282,3.5,1186752484
216,2141,2.0,975211831
414,5880,1.5,1069256409
377,5288,5.0,1340347427
221,1234,3.5,1118246800
460,34405,5.0,1359177895
380,208,3.0,1493419790
232,8810,2.0,1182910591
298,47610,2.0,1447598320
34,6387,4.5,1166463791
298,333,3.0,1447584656
305,106441,3.0,1460564134
600,2409,3.0,1237759705
477,1203,4.0,1200940079
91,2867,4.0,1112712670
18,780,4.0,1455209824
82,589,4.5,1084467724
414,3675,4.0,961681553
274,216,3.5,1171785593
292,92192,2.0,1327260171
177,8665,4.0,1435525969
292,3994,2.0,1039914864
385,728,5.0,850769357
599,1378,1.5,1519179606
370,1259,3.5,1159162630
1,500,3.0,964981208
331,5444,3.0,1537158418
287,1644,0.5,1110230156
226,4571,5.0,1095711703
199,2875,2.0,940373078
216,2186,4.0,975211546
305,2167,5.0,1460365952
414,836,2.0,961516154
78,836,3.0,1252573377
14,480,3.0,835441262
559,786,4.0,865095875
512,480,4.0,841449335
606,469,4.0,1171737412
489,4975,2.5,1332774245
19,1089,3.0,965710671
45,1029,4.0,950726185
489,356,4.0,1333101250
448,96588,3.0,1472411722
438,1196,5.0,1105654505
200,5481,3.5,1229877721
455,454,3.0,836436049
108,5502,2.0,1042839211
534,119145,4.5,1459787998
76,1148,0.5,1439168931
113,74,3.0,980051922
540,589,4.5,1179108594
509,91266,2.5,1435998018
238,4855,4.0,1007931749
596,3535,4.0,1535833933
308,91500,3.0,1421375265
561,3868,4.5,1491092148
414,4242,2.0,1005067087
237,1375,3.5,1410630043
606,1580,2.5,1171310310
387,2470,2.5,1094942090
21,106072,3.5,1403461833
386,319,3.0,842613934
288,2890,4.0,976120962
560,3159,3.0,1469650601
469,2421,2.0,965335037
339,1258,5.0,1460186271
528,5254,4.0,1391734555
275,541,5.0,1049077263
414,1594,4.0,991664814
326,88129,4.0,1325708273
123,81782,4.0,1448836073
287,799,2.5,1110231279
68,4489,2.5,1261623488
512,364,4.0,841449359
293,1029,2.0,1044871018
51,316,4.5,1230931604
478,104,2.0,1121467327
64,3969,0.5,1161620638
172,2770,4.0,1238715951
75,1090,1.0,1158967824
169,2012,4.5,1078284904
438,1485,3.5,1105827017
474,4638,2.0,1053021921
274,78041,3.0,1293657951
41,61323,3.0,1458938898
91,3727,4.5,1112711593
261,2028,4.0,1404881475
100,28,4.5,1100184447
448,6957,4.0,1229376515
380,8866,3.0,1494071693
599,3825,1.5,1498504820
1,1275,5.0,964982290
288,5680,3.0,1052856404
67,318,4.5,1501274024
78,2791,5.0,1252575044
425,4993,4.5,1085490522
606,3155,3.5,1171831421
606,605,3.0,1173395989
390,8254,5.0,1250336181
561,1036,4.5,1491090835
414,7346,4.0,1094518942
574,588,5.0,834634408
118,1213,5.0,944924360
474,2786,2.0,1060106550
328,1200,4.0,1494211035
610,80162,2.5,1493848937
111,1020,4.0,1517441262
354,5903,4.0,1200869908
525,97304,4.0,1476476515
482,8636,5.0,1105396134
98,50872,5.0,1532458002
58,357,3.0,847718745
414,6617,3.5,1100799960
213,1240,4.0,1316195644
111,3646,2.0,1516144087
420,8464,4.5,1218207751
274,3911,3.0,1171758983
74,55814,3.5,1207500052
8,339,3.0,839463509
422,2392,2.0,986173787
608,1801,3.0,1117505191
344,7099,4.5,1420496867
474,8783,3.5,1100291729
312,3827,3.0,1043176864
516,4291,3.0,994625279
199,912,5.0,1094260102
45,595,5.0,950726248
399,110,3.0,1167220367
487,2959,4.0,1428574157
111,4878,4.0,1516140863
573,919,4.0,1186722604
380,95147,3.0,1536873798
596,122898,3.5,1535711652
607,5060,3.0,963079131
448,1288,5.0,1019127258
21,4700,3.0,1500701884
68,4969,3.0,1267237921
495,551,3.5,1458635579
448,1304,4.0,1019127202
382,81537,3.5,1515161988
521,112,3.0,852713143
6,597,4.0,845553354
474,2640,4.0,983033492
160,434,3.0,971115520
18,1391,3.0,1455529835
603,1554,3.0,954482557
18,1676,3.5,1455735650
432,50912,2.5,1316391011
217,2253,3.0,955941505
177,8695,4.0,1435719846
414,5666,5.0,1034687044
474,6181,4.0,1098104447
249,47254,3.5,1355366360
305,4034,4.5,1516462785
378,36,4.0,1445347078
441,2716,5.0,1449070509
434,1197,4.0,1270604677
41,4306,3.0,1458939651
606,3553,3.0,1173047356
191,111,5.0,829759809
495,7163,4.5,1458636189
474,7386,3.5,1081172884
425,2985,3.0,1085490584
6,434,4.0,845553200
603,555,4.0,954482539
17,1252,4.0,1307262291
326,7160,4.5,1322250857
184,79132,4.5,1537098639
474,638,3.0,1013367353
288,42418,4.0,1199974982
111,106782,5.0,1516140978
6,204,3.0,845553619
334,5378,3.0,1232308397
606,26152,3.5,1171361707
153,2395,1.0,1525550562
177,66097,4.0,1435525095
111,184015,3.5,1518640587
41,8981,4.0,1458943785
353,145,3.0,831940036
198,2762,1.0,1034134565
570,780,3.5,1181477002
351,2124,1.0,1325977864
469,2289,4.0,965336980
606,6961,4.0,1171579826
477,2324,4.5,1200941935
599,68205,1.5,1498504631
553,3897,5.0,1230773582
249,71520,3.5,1369384395
220,1196,5.0,1230055698
365,356,4.5,1488332884
82,5872,4.0,1084467373
242,410,3.0,834073153
380,6615,4.0,1494071605
347,457,4.0,847645591
345,1541,3.5,1342827795
525,2788,4.0,1476481454
68,72998,5.0,1261622471
493,1240,4.0,1001562662
274,70994,3.5,1261091214
489,838,3.0,1333232210
610,4852,1.0,1493848559
210,34397,3.0,1513943473
555,2369,3.0,978822865
424,223,3.5,1457844055
339,84152,4.0,1460184470
526,1295,4.0,1502132801
477,673,0.5,1200945881
586,34332,4.0,1529901615
166,5254,3.5,1189037889
246,40815,4.0,1354133736
387,2324,4.0,1152084660
177,2797,5.0,1435534181
279,33794,4.0,1506394446
357,596,4.0,1348627644
100,1784,3.5,1100183762
169,4018,4.5,1059494065
113,2424,3.0,980051988
357,508,4.5,1348612257
91,150,3.5,1112712023
57,497,3.0,965796990
232,6539,4.5,1078451197
561,1954,4.5,1491094627
393,91658,0.5,1430506102
233,27803,3.0,1530838983
469,920,3.0,965662034
599,2583,2.5,1519263882
552,5464,3.0,1112151276
560,6155,2.5,1469649259
264,2762,4.5,1136979089
478,34048,2.0,1121467435
211,1221,3.5,1350912932
219,778,4.0,1194740146
100,16,4.5,1100185959
469,1227,5.0,965336739
400,593,5.0,1498870393
509,106696,4.5,1444255616
4,222,1.0,945629040
226,532,3.0,1095663331
132,2144,3.0,1329983524
65,58559,4.5,1494802468
514,91529,3.0,1533954295
31,912,5.0,850467425
93,1552,4.0,942946013
489,69951,3.0,1333234384
476,480,4.0,835021636
104,8643,2.5,1337121520
610,142488,3.5,1493849575
160,3864,1.0,971114703
294,3401,1.0,966634331
179,113,3.0,852115576
68,122918,3.5,1526947569
414,3697,2.0,961515271
166,3681,4.0,1190826717
318,103249,3.5,1417279833
423,150,5.0,1155285857
33,1841,3.0,939717614
332,1097,3.5,1352672174
243,153,4.0,837155068
208,2605,2.0,940638718
448,1517,4.0,1019127505
357,44195,3.0,1348628416
555,3573,1.0,978842188
610,778,5.0,1479542077
599,4787,2.5,1519262197
249,68659,3.0,1356550226
480,43871,3.0,1179165983
233,356,5.0,1524781243
215,356,3.5,1260908599
368,3513,4.0,972106114
188,2359,5.0,962559856
91,5060,2.0,1112713641
91,420,1.5,1112711240
265,3791,3.0,965314520
68,5618,2.5,1198454699
147,2699,4.5,1203267692
573,8360,3.0,1248842413
199,8638,2.0,1094516626
381,72011,3.0,1262898294
474,4427,3.5,1100119979
380,3682,2.0,1495475964
596,68835,3.5,1535832661
605,65685,3.0,1277176749
239,40815,4.0,1221158643
487,5299,2.0,1428650054
479,247,3.0,1039392522
305,142448,3.0,1460134242
88,5995,4.5,1331421739
387,6214,3.5,1157086884
318,2294,3.0,1346840920
84,377,4.0,858772009
438,2879,4.0,1105664415
216,955,4.0,975212199
599,42946,3.0,1498525056
76,1,0.5,1439165548
323,230,3.0,1422640640
117,1036,3.0,844163454
213,1954,4.5,1316197164
68,55253,4.0,1240092963
84,1272,5.0,860397207
530,480,4.0,843226836
111,5501,3.5,1516152705
182,1645,4.5,1055153236
268,1221,4.0,940173559
239,54286,5.0,1221158247
522,2105,4.5,1297482579
414,5256,2.5,1072058128
387,2071,3.5,1155628489
380,49932,1.0,1494696678
382,88356,2.0,1515161610
296,527,4.5,1532993820
328,2398,4.5,1494211042
599,1282,4.0,1498498952
294,1731,1.0,966597212
325,5445,4.0,1039396830
51,3489,5.0,1230929471
380,51709,4.0,1494696423
380,231,4.0,1494278654
220,4545,4.5,1244152229
439,4022,4.5,1436943813
373,540,3.0,846830458
168,1376,2.0,1306793293
453,2839,4.0,972622589
419,2986,3.5,1318337891
212,168252,4.5,1523217270
370,1673,3.5,1159161812
63,377,2.5,1443201077
495,4015,1.5,1458636838
496,106920,4.5,1415166048
104,50872,3.5,1193686193
474,3543,2.5,1095092386
429,282,4.0,828124616
122,89470,4.5,1461562819
73,72998,3.5,1464197071
274,6541,3.0,1171759426
448,61352,3.5,1314445026
274,7449,2.5,1172030661
410,1958,5.0,990728374
484,93510,4.5,1342297613
45,2195,4.0,951170509
244,1377,4.0,975093513
599,1904,3.0,1498527177
326,85342,4.5,1322252028
599,1991,2.0,1498510435
480,1073,3.5,1179177700
298,5816,3.0,1449592029
602,356,3.0,840875622
111,1513,3.0,1518903920
69,356,4.0,1021643709
396,3977,1.5,1111688493
545,3273,3.0,1240358598
430,6503,4.0,1057519280
597,2303,3.0,941640463
578,8533,5.0,1300996817
596,616,4.0,1535827076
103,86882,4.5,1477519404
21,2052,3.0,1500701912
34,8957,2.0,1162050052
515,2959,5.0,1513601998
402,234,3.0,849654449
219,48385,3.0,1194740173
68,4041,2.5,1158535892
408,46976,4.0,1467644588
274,5816,3.0,1171944300
256,6934,3.5,1446580260
554,608,2.0,944902327
414,6493,2.0,1089641315
140,5218,4.0,1044405442
307,1220,2.5,1186161539
274,63113,3.5,1227523971
414,5046,3.0,1029766608
365,78209,3.0,1491088187
104,858,1.5,1055630130
288,141,3.0,978559524
232,6294,3.0,1218167558
534,1291,4.5,1459787998
434,736,2.5,1270604821
222,4995,4.5,1391350753
50,103171,1.0,1518168356
452,1275,5.0,1019580751
473,45501,3.5,1169351730
45,4306,5.0,1007483642
64,1645,2.5,1161529243
182,1036,4.0,1055158318
140,4844,4.0,1030558882
505,1215,4.0,1298780075
313,1882,1.0,1030475095
560,96610,3.5,1469648750
419,673,2.5,1318337796
318,173291,2.0,1511907895
288,48696,4.0,1188915341
113,1897,4.0,980051961
219,2490,2.5,1198783032
480,1103,4.0,1179159650
597,1377,3.0,941730230
66,628,4.0,1093747858
306,121231,3.0,1518380574
195,1370,3.0,974709477
414,5325,4.0,1026741020
462,8848,3.0,1174690660
18,6934,3.0,1455750324
282,1645,4.0,1378498441
446,508,5.0,843839401
6,318,5.0,845553200
414,3969,4.0,990716056
527,1387,5.0,1033176375
217,2956,3.0,955940534
591,2712,2.0,970524881
68,2890,3.0,1180916419
380,1876,3.0,1493765186
331,39183,2.5,1537158260
263,1223,5.0,940384310
357,7444,4.5,1348627951
564,48385,3.0,1478451804
19,3471,4.0,965703583
100,1500,4.5,1100185854
217,3296,3.0,955935174
219,1220,4.5,1194932334
99,592,4.0,829828005
462,2361,4.0,1123891796
590,2194,4.0,1258421129
23,904,3.5,1107164418
66,912,4.5,1104644490
96,788,1.0,964773714
606,68480,1.5,1244573613
24,5673,4.0,1458941243
365,96964,1.5,1489796949
170,593,4.0,840380905
298,106072,3.0,1447599404
325,4643,2.0,1039395975
249,30812,4.0,1346756269
414,2231,3.0,961518227
560,38095,4.0,1469674290
237,318,4.5,1410631749
168,745,4.5,1306802059
326,2858,3.5,1322867721
317,82667,4.0,1430514683
219,3755,2.5,1194680692
466,318,3.0,1439885041
103,116799,4.0,1477364747
484,1387,3.5,1342295238
221,32770,4.5,1121365189
608,4873,3.0,1117409524
567,143355,1.5,1525289285
554,2683,1.0,944902988
599,8614,2.5,1498515093
564,54503,4.0,1478451778
387,3765,3.0,1155539688
318,170355,3.0,1536152813
84,474,4.0,857653756
402,52,3.0,849598217
307,288,4.0,1203528213
586,149406,5.0,1529903200
583,595,4.0,1481474427
376,849,3.5,1364932717
298,33794,3.0,1447518082
606,6237,4.0,1173570200
348,58559,4.5,1378850219
448,98230,3.5,1377355019
509,91337,4.0,1435998332
524,1270,5.0,851609356
448,2382,2.0,1028111003
132,4995,3.0,1157921525
532,1954,3.0,1025523798
91,19,2.0,1112713417
387,6552,3.5,1137837523
582,68358,4.5,1463474260
474,3549,5.0,1004131501
465,2109,4.0,959895475
68,102407,2.5,1526948485
487,61240,4.0,1428574619
362,33794,4.5,1530639807
202,3204,4.0,974924992
534,112580,4.0,1459787998
298,60040,2.5,1447598736
68,2539,2.0,1158533762
288,539,3.0,978559702
414,40278,4.0,1131989175
42,1625,4.0,996218017
577,2245,4.0,945978520
382,1653,4.5,1515160958
74,4878,4.0,1207501462
359,1073,4.0,1198112183
432,81417,4.0,1316391337
603,1258,3.0,953925483
605,5481,3.0,1277097047
201,2797,4.0,940350569
156,7063,4.5,1106881185
590,5679,3.0,1258422483
602,150,4.0,840875508
298,111743,0.5,1467489607
50,92046,3.0,1514240443
304,1726,5.0,899026579
599,3693,1.5,1498505267
411,161,4.0,835532066
263,2770,2.0,940383024
590,3730,4.0,1267421798
414,32029,2.5,1139849078
280,94677,1.5,1348533568
187,1876,1.0,1161849126
169,4039,4.5,1059427674
606,4306,4.0,1175637342
599,1104,3.0,1498526959
596,6874,3.5,1535708284
416,260,3.0,1187496455
1,940,5.0,964982176
517,531,3.0,1487956095
559,186,3.0,845476065
382,4310,3.5,1515173655
339,97752,4.0,1460868550
415,3507,4.0,1382469842
473,2297,3.0,1169351260
219,588,4.5,1194681069
318,120761,3.5,1427578797
237,2470,3.5,1410629976
298,2019,3.0,1466276056
380,33437,4.0,1494071670
608,593,4.0,1117162597
514,2739,2.5,1534087221
305,1240,3.5,1460135792
474,7789,4.0,1099060001
448,3524,3.0,1019141834
307,3861,2.5,1211305596
483,6863,4.0,1215542995
21,95441,3.5,1419794434
179,786,4.0,852115325
125,79702,4.0,1474142151
448,2617,2.0,1041272707
198,1252,4.0,1034137612
422,1252,4.0,986173215
19,1265,4.0,965705677
28,40629,2.0,1236313806
307,2772,1.5,1186172305
525,52973,3.5,1476477593
17,1209,3.5,1307262267
217,3243,1.0,955935615
366,122882,2.0,1445546624
480,4015,1.5,1179165942
220,2985,4.0,1241227389
182,3869,2.5,1055158369
234,24,5.0,1004407893
379,527,3.0,847397556
274,2470,1.5,1197014073
600,1409,1.0,1237759838
294,2268,3.0,966597541
488,4993,5.0,1112382145
339,40815,2.5,1460183491
405,69134,4.0,1295933206
597,1200,5.0,941729229
19,2470,3.0,965706365
352,41569,3.5,1493674299
438,5957,3.5,1105654104
414,282,2.5,1082914167
328,551,2.0,1494212065
307,4852,1.0,1186086895
599,4928,2.5,1498532256
414,2500,3.0,961438373
315,1207,5.0,939919421
520,1131,3.0,1326611220
198,3894,4.0,1034136988
464,54286,3.0,1275549167
428,1073,3.5,1111524246
105,31685,4.0,1446750512
89,6666,3.5,1520408742
594,1220,4.0,1108798899
292,101864,4.0,1421974468
249,74458,5.0,1346841382
234,377,4.0,1004408071
201,2396,5.0,939226586
315,1251,4.0,939919421
232,64716,4.0,1283133248
182,5388,3.0,1054780855
288,34528,3.0,1209043794
35,150,5.0,830939391
457,2628,3.0,993610795
352,97752,5.0,1493674533
104,471,4.5,1238111129
122,2011,4.5,1461561777
149,589,3.0,902084874
496,58559,4.5,1415520420
365,122922,3.0,1489016514
466,3409,4.0,1439915632
20,3549,5.0,1054147384
601,2028,5.0,1441639463
111,101142,3.5,1516151905
608,19,2.0,1117504385
232,1688,2.0,1218170998
524,912,3.0,851609191
68,53464,3.0,1261623961
600,3996,2.0,1237759090
541,442,3.0,835643266
298,4027,3.5,1447598117
93,2424,4.0,942767085
399,1210,5.0,1167220405
57,1882,2.0,965799010
40,48,2.0,832059371
474,6993,4.0,1083589288
590,3071,3.5,1258418754
599,1377,4.5,1498539572
160,2985,4.0,971114256
255,2355,3.0,1005717457
139,8368,3.0,1453924202
580,5410,3.0,1167861085
274,51662,4.0,1173568730
585,2959,5.0,1307417775
485,10,4.0,837943350
527,2455,5.0,1033175421
434,5445,3.0,1270604305
301,21,4.0,1211378459
446,555,3.0,843839467
18,3257,3.0,1456864683
217,2265,3.0,955942469
484,2706,4.0,1342295916
42,1619,3.0,996219752
438,3987,2.0,1105671950
520,924,3.0,1326608306
304,1876,4.0,921631965
477,47610,4.0,1200941561
603,2993,3.0,963177205
318,52885,3.0,1414922262
265,379,4.0,965315328
298,1963,4.0,1447584635
318,750,4.0,1235480336
608,6796,3.5,1117502649
317,4148,3.0,1430598227
298,441,3.5,1447584581
307,597,3.0,1186160989
103,1296,3.5,1431968438
89,182731,4.5,1520409049
321,317,5.0,843212522
221,1466,4.0,1119984539
480,6482,2.5,1179166512
220,954,4.5,1230054684
600,1407,3.0,1237713436
330,344,0.5,1285904970
19,1583,3.0,965704375
341,47099,4.0,1522174577
288,3204,3.0,985626839
483,1059,4.0,1415579215
415,903,4.0,1382470095
601,109487,5.0,1441639184
414,5635,3.0,1113229759
474,6273,3.5,1137521015
453,912,3.0,1005965667
313,4121,1.0,1030475266
537,367,4.0,1424317260
232,2529,3.5,1218169508
534,2011,4.5,1459787998
527,2137,5.0,1033174269
474,1029,3.0,983032230
599,106782,3.0,1498528478
492,829,4.0,863976674
103,6870,4.5,1431968165
351,88272,3.5,1328987979
92,2398,4.0,1294941484
448,5250,4.0,1019125920
453,2763,5.0,972621867
608,4876,3.5,1117675085
560,48045,4.0,1469675814
555,410,4.0,978747041
435,1193,4.5,1366676026
600,8533,3.0,1237714291
474,2393,3.5,1053021198
599,1114,3.0,1519241700
249,4571,3.5,1422835500
89,121342,3.5,1520409121
63,1220,5.0,1443200106
89,177765,2.0,1520408282
339,3535,5.0,1460185218
198,2791,3.0,1034196149
279,164179,4.0,1506395001
492,1407,5.0,863976722
182,5507,3.5,1054782491
91,3070,5.0,1112718040
453,112,5.0,1005968135
